index, total_norm_before, time_r, total_norm_after,        sen_train_before, spe_train_before, sen_train_after, spe_train_after, time_train,        sen_test_before, spe_test_before, sen_test_after, spe_test_after, time_test 
23,0.7639,0.125,0.2424,21.62,89.19,97.3,83.78,6.0,19.439999999999998,80.56,100.0,2.78,0.4006
24,0.4321,0.1407,0.0323,55.81,76.74,97.67,76.74,6.0,40.48,71.43,100.0,0.0,0.4362
25,0.547,0.1573,0.1132,37.78,64.44,100.0,64.44,6.0,47.73,79.55,95.45,9.09,0.4638
26,0.7239,0.1406,0.0623,27.500000000000004,62.5,82.5,62.5,6.0,37.5,85.0,95.0,0.0,0.2261
27,0.4805,0.1563,0.2046,51.11,88.89,97.78,88.89,6.0,38.64,79.55,100.0,0.0,0.4413
28,0.6523,0.1406,0.1989,28.21,87.18,87.18,74.36,6.0,33.33,89.74,87.18,2.56,0.2384
29,0.6392,0.1575,0.0696,31.819999999999997,75.0,95.45,75.0,6.0,32.56,76.74,97.67,0.0,0.4405
30,0.6372,0.1423,0.2791,35.709999999999994,83.33,85.71,80.95,6.0,47.620000000000005,83.33,97.61999999999999,2.3800000000000003,0.2198
31,0.4599,0.1573,0.0547,48.78,78.05,87.8,78.05,6.0,51.22,63.41,95.12,12.2,0.2211
32,0.8217,0.1418,0.0506,17.95,74.36,94.87,74.36,6.0,20.51,82.05,100.0,2.56,0.2143
33,0.6519,0.1407,0.1363,33.33,66.67,87.18,66.67,6.0,39.47,76.32,94.74000000000001,0.0,0.412
34,0.5593,0.1563,0.1196,36.59,70.73,90.24,70.73,6.0,48.78,78.05,95.12,4.88,0.2146
35,0.7046,0.1467,0.2558,26.83,68.28999999999999,97.56,68.28999999999999,6.0,21.95,75.61,100.0,7.32,0.2052
36,0.3973,0.1563,0.1109,47.620000000000005,78.57,92.86,78.57,6.0,26.19,73.81,85.71,2.3800000000000003,0.2126
37,0.6705,0.1585,0.3411,27.27,86.36,88.64,86.36,6.0,18.6,74.42,100.0,0.0,0.4343
38,0.7591,0.1563,0.0038,21.43,71.43,97.61999999999999,71.43,6.0,38.1,88.1,100.0,0.0,0.2177
